Province/State,Country/Region,Date,Confirmed,Deaths,Recovered
,Liechtenstein,2/18/2020,0,0,0
,Lithuania,2/18/2020,0,0,0
,Luxembourg,2/18/2020,0,0,0
,Madagascar,2/18/2020,0,0,0
,Malaysia,2/18/2020,22,0,13
,Maldives,2/18/2020,0,0,0
,Malta,2/18/2020,0,0,0
,Mauritania,2/18/2020,0,0,0
,Mauritius,2/18/2020,0,0,0
,Mexico,2/18/2020,0,0,0
,Moldova,2/18/2020,0,0,0
,Monaco,2/18/2020,0,0,0
,Mongolia,2/18/2020,0,0,0
,Montenegro,2/18/2020,0,0,0
,Morocco,2/18/2020,0,0,0
,Namibia,2/18/2020,0,0,0
,Nepal,2/18/2020,1,0,1
Aruba,Netherlands,2/18/2020,0,0,0
Curacao,Netherlands,2/18/2020,0,0,0
Sint Maarten,Netherlands,2/18/2020,0,0,0
,Netherlands,2/18/2020,0,0,0
,New Zealand,2/18/2020,0,0,0
,Nicaragua,2/18/2020,0,0,0
,Niger,2/18/2020,0,0,0
,Nigeria,2/18/2020,0,0,0
,North Macedonia,2/18/2020,0,0,0
,Norway,2/18/2020,0,0,0
,Oman,2/18/2020,0,0,0
,Pakistan,2/18/2020,0,0,0
,Panama,2/18/2020,0,0,0
,Papua New Guinea,2/18/2020,0,0,0
,Paraguay,2/18/2020,0,0,0
,Peru,2/18/2020,0,0,0
,Philippines,2/18/2020,3,1,1
,Poland,2/18/2020,0,0,0
,Portugal,2/18/2020,0,0,0
,Qatar,2/18/2020,0,0,0
,Romania,2/18/2020,0,0,0
,Russia,2/18/2020,2,0,2
,Rwanda,2/18/2020,0,0,0
,Saint Lucia,2/18/2020,0,0,0
,Saint Vincent and the Grenadines,2/18/2020,0,0,0
,San Marino,2/18/2020,0,0,0
,Saudi Arabia,2/18/2020,0,0,0
,Senegal,2/18/2020,0,0,0
,Serbia,2/18/2020,0,0,0
,Seychelles,2/18/2020,0,0,0
,Singapore,2/18/2020,81,0,29
,Slovakia,2/18/2020,0,0,0
,Slovenia,2/18/2020,0,0,0
,Somalia,2/18/2020,0,0,0
,South Africa,2/18/2020,0,0,0
,Spain,2/18/2020,2,0,2
,Sri Lanka,2/18/2020,1,0,1
,Sudan,2/18/2020,0,0,0
,Suriname,2/18/2020,0,0,0
,Sweden,2/18/2020,1,0,0
,Switzerland,2/18/2020,0,0,0
,Taiwan*,2/18/2020,22,1,2
,Tanzania,2/18/2020,0,0,0
,Thailand,2/18/2020,35,0,15
,Togo,2/18/2020,0,0,0
,Trinidad and Tobago,2/18/2020,0,0,0
,Tunisia,2/18/2020,0,0,0
,Turkey,2/18/2020,0,0,0
,Uganda,2/18/2020,0,0,0
,Ukraine,2/18/2020,0,0,0
,United Arab Emirates,2/18/2020,9,0,4
Bermuda,United Kingdom,2/18/2020,0,0,0
Cayman Islands,United Kingdom,2/18/2020,0,0,0
Channel Islands,United Kingdom,2/18/2020,0,0,0
Gibraltar,United Kingdom,2/18/2020,0,0,0
Isle of Man,United Kingdom,2/18/2020,0,0,0
Montserrat,United Kingdom,2/18/2020,0,0,0
,United Kingdom,2/18/2020,9,0,8
,Uruguay,2/18/2020,0,0,0
,US,2/18/2020,13,0,3
,Uzbekistan,2/18/2020,0,0,0
,Venezuela,2/18/2020,0,0,0
,Vietnam,2/18/2020,16,0,7
,Zambia,2/18/2020,0,0,0
,Zimbabwe,2/18/2020,0,0,0
Diamond Princess,Canada,2/18/2020,0,0,0
,Dominica,2/18/2020,0,0,0
,Grenada,2/18/2020,0,0,0
,Mozambique,2/18/2020,0,0,0
,Syria,2/18/2020,0,0,0
,Timor-Leste,2/18/2020,0,0,0
,Belize,2/18/2020,0,0,0
,Laos,2/18/2020,0,0,0
,Libya,2/18/2020,0,0,0
,West Bank and Gaza,2/18/2020,0,0,0
,Guinea-Bissau,2/18/2020,0,0,0
,Mali,2/18/2020,0,0,0
,Saint Kitts and Nevis,2/18/2020,0,0,0
Northwest Territories,Canada,2/18/2020,0,0,0
Yukon,Canada,2/18/2020,0,0,0
,Kosovo,2/18/2020,0,0,0
,Burma,2/18/2020,0,0,0
Anguilla,United Kingdom,2/18/2020,0,0,0
British Virgin Islands,United Kingdom,2/18/2020,0,0,0
Turks and Caicos Islands,United Kingdom,2/18/2020,0,0,0
,MS Zaandam,2/18/2020,0,0,0
,Botswana,2/18/2020,0,0,0
,Burundi,2/18/2020,0,0,0
,Sierra Leone,2/18/2020,0,0,0
,Malawi,2/18/2020,0,0,0
Falkland Islands (Malvinas),United Kingdom,2/18/2020,0,0,0
Saint Pierre and Miquelon,France,2/18/2020,0,0,0
,South Sudan,2/18/2020,0,0,0
,Western Sahara,2/18/2020,0,0,0
,Sao Tome and Principe,2/18/2020,0,0,0
,Yemen,2/18/2020,0,0,0
,Comoros,2/18/2020,0,0,0
,Tajikistan,2/18/2020,0,0,0
,Afghanistan,2/19/2020,0,0,0
,Albania,2/19/2020,0,0,0
,Algeria,2/19/2020,0,0,0
,Andorra,2/19/2020,0,0,0
,Angola,2/19/2020,0,0,0
,Antigua and Barbuda,2/19/2020,0,0,0
,Argentina,2/19/2020,0,0,0
,Armenia,2/19/2020,0,0,0
Australian Capital Territory,Australia,2/19/2020,0,0,0
New South Wales,Australia,2/19/2020,4,0,4
Northern Territory,Australia,2/19/2020,0,0,0
Queensland,Australia,2/19/2020,5,0,0
South Australia,Australia,2/19/2020,2,0,2
Tasmania,Australia,2/19/2020,0,0,0
Victoria,Australia,2/19/2020,4,0,4
Western Australia,Australia,2/19/2020,0,0,0
,Austria,2/19/2020,0,0,0
,Azerbaijan,2/19/2020,0,0,0
,Bahamas,2/19/2020,0,0,0
,Bahrain,2/19/2020,0,0,0
,Bangladesh,2/19/2020,0,0,0
,Barbados,2/19/2020,0,0,0
,Belarus,2/19/2020,0,0,0
,Belgium,2/19/2020,1,0,1
,Benin,2/19/2020,0,0,0
,Bhutan,2/19/2020,0,0,0
,Bolivia,2/19/2020,0,0,0
,Bosnia and Herzegovina,2/19/2020,0,0,0
,Brazil,2/19/2020,0,0,0
,Brunei,2/19/2020,0,0,0
,Bulgaria,2/19/2020,0,0,0
,Burkina Faso,2/19/2020,0,0,0
,Cabo Verde,2/19/2020,0,0,0
,Cambodia,2/19/2020,1,0,1
,Cameroon,2/19/2020,0,0,0
Alberta,Canada,2/19/2020,0,0,0
British Columbia,Canada,2/19/2020,5,0,0
Grand Princess,Canada,2/19/2020,0,0,0
Manitoba,Canada,2/19/2020,0,0,0
New Brunswick,Canada,2/19/2020,0,0,0
Newfoundland and Labrador,Canada,2/19/2020,0,0,0
Nova Scotia,Canada,2/19/2020,0,0,0
Ontario,Canada,2/19/2020,3,0,0
Prince Edward Island,Canada,2/19/2020,0,0,0
Quebec,Canada,2/19/2020,0,0,0
Saskatchewan,Canada,2/19/2020,0,0,0
,Central African Republic,2/19/2020,0,0,0
,Chad,2/19/2020,0,0,0
,Chile,2/19/2020,0,0,0
Anhui,China,2/19/2020,986,6,413
Beijing,China,2/19/2020,393,4,145
Chongqing,China,2/19/2020,560,5,274
Fujian,China,2/19/2020,293,0,112
Gansu,China,2/19/2020,91,2,65
Guangdong,China,2/19/2020,1331,5,606
Guangxi,China,2/19/2020,244,2,86
Guizhou,China,2/19/2020,146,2,70
Hainan,China,2/19/2020,168,4,84
Hebei,China,2/19/2020,306,4,152
Heilongjiang,China,2/19/2020,470,12,0
Henan,China,2/19/2020,1262,19,0
Hong Kong,China,2/19/2020,63,2,5
Hubei,China,2/19/2020,62031,2029,10337
Hunan,China,2/19/2020,1008,4,561
Inner Mongolia,China,2/19/2020,75,0,10
Jiangsu,China,2/19/2020,631,0,318
Jiangxi,China,2/19/2020,934,1,362
Jilin,China,2/19/2020,90,1,37
Liaoning,China,2/19/2020,121,1,55
Macau,China,2/19/2020,10,0,5
Ningxia,China,2/19/2020,71,0,42
Qinghai,China,2/19/2020,18,0,16
Shaanxi,China,2/19/2020,242,0,102
Shandong,China,2/19/2020,544,3,231
Shanghai,China,2/19/2020,333,2,0
Shanxi,China,2/19/2020,131,0,68
Sichuan,China,2/19/2020,514,3,188
Tianjin,China,2/19/2020,130,3,54
Tibet,China,2/19/2020,1,0,1
Xinjiang,China,2/19/2020,76,1,20
Yunnan,China,2/19/2020,172,1,0
Zhejiang,China,2/19/2020,1174,0,604
,Colombia,2/19/2020,0,0,0
,Congo (Brazzaville),2/19/2020,0,0,0
,Congo (Kinshasa),2/19/2020,0,0,0
,Costa Rica,2/19/2020,0,0,0
,Cote d'Ivoire,2/19/2020,0,0,0
,Croatia,2/19/2020,0,0,0
,Diamond Princess,2/19/2020,621,0,1
,Cuba,2/19/2020,0,0,0
,Cyprus,2/19/2020,0,0,0
,Czechia,2/19/2020,0,0,0
Faroe Islands,Denmark,2/19/2020,0,0,0
Greenland,Denmark,2/19/2020,0,0,0
,Denmark,2/19/2020,0,0,0
,Djibouti,2/19/2020,0,0,0
,Dominican Republic,2/19/2020,0,0,0
,Ecuador,2/19/2020,0,0,0
,Egypt,2/19/2020,1,0,0
,El Salvador,2/19/2020,0,0,0
,Equatorial Guinea,2/19/2020,0,0,0
,Eritrea,2/19/2020,0,0,0
,Estonia,2/19/2020,0,0,0
,Eswatini,2/19/2020,0,0,0
,Ethiopia,2/19/2020,0,0,0
,Fiji,2/19/2020,0,0,0
,Finland,2/19/2020,1,0,1
French Guiana,France,2/19/2020,0,0,0
French Polynesia,France,2/19/2020,0,0,0
Guadeloupe,France,2/19/2020,0,0,0
Mayotte,France,2/19/2020,0,0,0
New Caledonia,France,2/19/2020,0,0,0
Reunion,France,2/19/2020,0,0,0
Saint Barthelemy,France,2/19/2020,0,0,0
St Martin,France,2/19/2020,0,0,0
Martinique,France,2/19/2020,0,0,0
,France,2/19/2020,12,1,4
,Gabon,2/19/2020,0,0,0
,Gambia,2/19/2020,0,0,0
,Georgia,2/19/2020,0,0,0
,Germany,2/19/2020,16,0,12
,Ghana,2/19/2020,0,0,0
,Greece,2/19/2020,0,0,0
,Guatemala,2/19/2020,0,0,0
,Guinea,2/19/2020,0,0,0
,Guyana,2/19/2020,0,0,0
,Haiti,2/19/2020,0,0,0
,Holy See,2/19/2020,0,0,0
,Honduras,2/19/2020,0,0,0
,Hungary,2/19/2020,0,0,0
,Iceland,2/19/2020,0,0,0
,India,2/19/2020,3,0,3
,Indonesia,2/19/2020,0,0,0
,Iran,2/19/2020,2,2,0
,Iraq,2/19/2020,0,0,0
,Ireland,2/19/2020,0,0,0
,Israel,2/19/2020,0,0,0
,Italy,2/19/2020,3,0,0
,Jamaica,2/19/2020,0,0,0
,Japan,2/19/2020,84,1,18
,Jordan,2/19/2020,0,0,0
,Kazakhstan,2/19/2020,0,0,0
,Kenya,2/19/2020,0,0,0
,South Korea,2/19/2020,31,0,12
,Kuwait,2/19/2020,0,0,0
,Kyrgyzstan,2/19/2020,0,0,0
,Latvia,2/19/2020,0,0,0
,Lebanon,2/19/2020,0,0,0
,Liberia,2/19/2020,0,0,0
,Liechtenstein,2/19/2020,0,0,0
,Lithuania,2/19/2020,0,0,0
,Luxembourg,2/19/2020,0,0,0
,Madagascar,2/19/2020,0,0,0
,Malaysia,2/19/2020,22,0,15
,Maldives,2/19/2020,0,0,0
,Malta,2/19/2020,0,0,0
,Mauritania,2/19/2020,0,0,0
,Mauritius,2/19/2020,0,0,0
,Mexico,2/19/2020,0,0,0
,Moldova,2/19/2020,0,0,0
,Monaco,2/19/2020,0,0,0
,Mongolia,2/19/2020,0,0,0
,Montenegro,2/19/2020,0,0,0
,Morocco,2/19/2020,0,0,0
,Namibia,2/19/2020,0,0,0
,Nepal,2/19/2020,1,0,1
Aruba,Netherlands,2/19/2020,0,0,0
Curacao,Netherlands,2/19/2020,0,0,0
Sint Maarten,Netherlands,2/19/2020,0,0,0
,Netherlands,2/19/2020,0,0,0
,New Zealand,2/19/2020,0,0,0
,Nicaragua,2/19/2020,0,0,0
,Niger,2/19/2020,0,0,0
,Nigeria,2/19/2020,0,0,0
,North Macedonia,2/19/2020,0,0,0
,Norway,2/19/2020,0,0,0
,Oman,2/19/2020,0,0,0
,Pakistan,2/19/2020,0,0,0
,Panama,2/19/2020,0,0,0
,Papua New Guinea,2/19/2020,0,0,0
,Paraguay,2/19/2020,0,0,0
,Peru,2/19/2020,0,0,0
,Philippines,2/19/2020,3,1,1
,Poland,2/19/2020,0,0,0
,Portugal,2/19/2020,0,0,0
,Qatar,2/19/2020,0,0,0
,Romania,2/19/2020,0,0,0
,Russia,2/19/2020,2,0,2
,Rwanda,2/19/2020,0,0,0
,Saint Lucia,2/19/2020,0,0,0
,Saint Vincent and the Grenadines,2/19/2020,0,0,0
,San Marino,2/19/2020,0,0,0
,Saudi Arabia,2/19/2020,0,0,0
,Senegal,2/19/2020,0,0,0
,Serbia,2/19/2020,0,0,0
,Seychelles,2/19/2020,0,0,0
,Singapore,2/19/2020,84,0,34
,Slovakia,2/19/2020,0,0,0
,Slovenia,2/19/2020,0,0,0
,Somalia,2/19/2020,0,0,0
,South Africa,2/19/2020,0,0,0
,Spain,2/19/2020,2,0,2
,Sri Lanka,2/19/2020,1,0,1
,Sudan,2/19/2020,0,0,0
,Suriname,2/19/2020,0,0,0
,Sweden,2/19/2020,1,0,0
,Switzerland,2/19/2020,0,0,0
,Taiwan*,2/19/2020,23,1,2
,Tanzania,2/19/2020,0,0,0
,Thailand,2/19/2020,35,0,15
,Togo,2/19/2020,0,0,0
,Trinidad and Tobago,2/19/2020,0,0,0
,Tunisia,2/19/2020,0,0,0
,Turkey,2/19/2020,0,0,0
,Uganda,2/19/2020,0,0,0
,Ukraine,2/19/2020,0,0,0
,United Arab Emirates,2/19/2020,9,0,4
Bermuda,United Kingdom,2/19/2020,0,0,0
Cayman Islands,United Kingdom,2/19/2020,0,0,0
Channel Islands,United Kingdom,2/19/2020,0,0,0
Gibraltar,United Kingdom,2/19/2020,0,0,0
Isle of Man,United Kingdom,2/19/2020,0,0,0
Montserrat,United Kingdom,2/19/2020,0,0,0
,United Kingdom,2/19/2020,9,0,8
,Uruguay,2/19/2020,0,0,0
,US,2/19/2020,13,0,3
,Uzbekistan,2/19/2020,0,0,0
,Venezuela,2/19/2020,0,0,0
,Vietnam,2/19/2020,16,0,7
,Zambia,2/19/2020,0,0,0
,Zimbabwe,2/19/2020,0,0,0
Diamond Princess,Canada,2/19/2020,0,0,0
,Dominica,2/19/2020,0,0,0
,Grenada,2/19/2020,0,0,0
,Mozambique,2/19/2020,0,0,0
,Syria,2/19/2020,0,0,0
,Timor-Leste,2/19/2020,0,0,0
,Belize,2/19/2020,0,0,0
,Laos,2/19/2020,0,0,0
,Libya,2/19/2020,0,0,0
,West Bank and Gaza,2/19/2020,0,0,0
,Guinea-Bissau,2/19/2020,0,0,0
,Mali,2/19/2020,0,0,0
,Saint Kitts and Nevis,2/19/2020,0,0,0
Northwest Territories,Canada,2/19/2020,0,0,0
Yukon,Canada,2/19/2020,0,0,0
,Kosovo,2/19/2020,0,0,0
,Burma,2/19/2020,0,0,0
Anguilla,United Kingdom,2/19/2020,0,0,0
British Virgin Islands,United Kingdom,2/19/2020,0,0,0
Turks and Caicos Islands,United Kingdom,2/19/2020,0,0,0
,MS Zaandam,2/19/2020,0,0,0
,Botswana,2/19/2020,0,0,0
,Burundi,2/19/2020,0,0,0
,Sierra Leone,2/19/2020,0,0,0
,Malawi,2/19/2020,0,0,0
Falkland Islands (Malvinas),United Kingdom,2/19/2020,0,0,0
Saint Pierre and Miquelon,France,2/19/2020,0,0,0
,South Sudan,2/19/2020,0,0,0
,Western Sahara,2/19/2020,0,0,0
,Sao Tome and Principe,2/19/2020,0,0,0
,Yemen,2/19/2020,0,0,0
,Comoros,2/19/2020,0,0,0
,Tajikistan,2/19/2020,0,0,0
,Afghanistan,2/20/2020,0,0,0
,Albania,2/20/2020,0,0,0
,Algeria,2/20/2020,0,0,0
,Andorra,2/20/2020,0,0,0
,Angola,2/20/2020,0,0,0
,Antigua and Barbuda,2/20/2020,0,0,0
,Argentina,2/20/2020,0,0,0
,Armenia,2/20/2020,0,0,0
Australian Capital Territory,Australia,2/20/2020,0,0,0
New South Wales,Australia,2/20/2020,4,0,4
Northern Territory,Australia,2/20/2020,0,0,0
Queensland,Australia,2/20/2020,5,0,0
South Australia,Australia,2/20/2020,2,0,2
Tasmania,Australia,2/20/2020,0,0,0
Victoria,Australia,2/20/2020,4,0,4
Western Australia,Australia,2/20/2020,0,0,0
,Austria,2/20/2020,0,0,0
,Azerbaijan,2/20/2020,0,0,0
,Bahamas,2/20/2020,0,0,0
,Bahrain,2/20/2020,0,0,0
,Bangladesh,2/20/2020,0,0,0
,Barbados,2/20/2020,0,0,0
,Belarus,2/20/2020,0,0,0
,Belgium,2/20/2020,1,0,1
,Benin,2/20/2020,0,0,0
,Bhutan,2/20/2020,0,0,0
,Bolivia,2/20/2020,0,0,0
,Bosnia and Herzegovina,2/20/2020,0,0,0
,Brazil,2/20/2020,0,0,0
,Brunei,2/20/2020,0,0,0
,Bulgaria,2/20/2020,0,0,0
,Burkina Faso,2/20/2020,0,0,0
,Cabo Verde,2/20/2020,0,0,0
,Cambodia,2/20/2020,1,0,1
,Cameroon,2/20/2020,0,0,0
Alberta,Canada,2/20/2020,0,0,0
British Columbia,Canada,2/20/2020,5,0,0
Grand Princess,Canada,2/20/2020,0,0,0
Manitoba,Canada,2/20/2020,0,0,0
New Brunswick,Canada,2/20/2020,0,0,0
Newfoundland and Labrador,Canada,2/20/2020,0,0,0
Nova Scotia,Canada,2/20/2020,0,0,0
Ontario,Canada,2/20/2020,3,0,0
Prince Edward Island,Canada,2/20/2020,0,0,0
Quebec,Canada,2/20/2020,0,0,0
Saskatchewan,Canada,2/20/2020,0,0,0
,Central African Republic,2/20/2020,0,0,0
,Chad,2/20/2020,0,0,0
,Chile,2/20/2020,0,0,0
Anhui,China,2/20/2020,987,6,474
Beijing,China,2/20/2020,395,4,153
Chongqing,China,2/20/2020,567,6,299
Fujian,China,2/20/2020,293,1,126
Gansu,China,2/20/2020,91,2,71
Guangdong,China,2/20/2020,1332,5,642
Guangxi,China,2/20/2020,245,2,90
Guizhou,China,2/20/2020,146,2,72
Hainan,China,2/20/2020,168,4,86
Hebei,China,2/20/2020,307,5,169
Heilongjiang,China,2/20/2020,476,12,0
Henan,China,2/20/2020,1265,19,0
Hong Kong,China,2/20/2020,68,2,6
Hubei,China,2/20/2020,62442,2144,11788
Hunan,China,2/20/2020,1010,4,634
Inner Mongolia,China,2/20/2020,75,0,16
Jiangsu,China,2/20/2020,631,0,356
Jiangxi,China,2/20/2020,934,1,433
Jilin,China,2/20/2020,91,1,43
Liaoning,China,2/20/2020,121,1,59
Macau,China,2/20/2020,10,0,6
Ningxia,China,2/20/2020,71,0,44
Qinghai,China,2/20/2020,18,0,16
Shaanxi,China,2/20/2020,245,1,118
Shandong,China,2/20/2020,546,4,254
Shanghai,China,2/20/2020,334,2,0
Shanxi,China,2/20/2020,132,0,76
Sichuan,China,2/20/2020,520,3,217
Tianjin,China,2/20/2020,131,3,59
Tibet,China,2/20/2020,1,0,1
Xinjiang,China,2/20/2020,76,1,22
Yunnan,China,2/20/2020,174,2,0
Zhejiang,China,2/20/2020,1175,1,633
,Colombia,2/20/2020,0,0,0
,Congo (Brazzaville),2/20/2020,0,0,0
,Congo (Kinshasa),2/20/2020,0,0,0
,Costa Rica,2/20/2020,0,0,0
,Cote d'Ivoire,2/20/2020,0,0,0
,Croatia,2/20/2020,0,0,0
,Diamond Princess,2/20/2020,634,2,1
,Cuba,2/20/2020,0,0,0
,Cyprus,2/20/2020,0,0,0
,Czechia,2/20/2020,0,0,0
Faroe Islands,Denmark,2/20/2020,0,0,0
Greenland,Denmark,2/20/2020,0,0,0
,Denmark,2/20/2020,0,0,0
,Djibouti,2/20/2020,0,0,0
,Dominican Republic,2/20/2020,0,0,0
,Ecuador,2/20/2020,0,0,0
,Egypt,2/20/2020,1,0,0
,El Salvador,2/20/2020,0,0,0
,Equatorial Guinea,2/20/2020,0,0,0
,Eritrea,2/20/2020,0,0,0
,Estonia,2/20/2020,0,0,0
,Eswatini,2/20/2020,0,0,0
,Ethiopia,2/20/2020,0,0,0
,Fiji,2/20/2020,0,0,0
,Finland,2/20/2020,1,0,1
French Guiana,France,2/20/2020,0,0,0
French Polynesia,France,2/20/2020,0,0,0
Guadeloupe,France,2/20/2020,0,0,0
Mayotte,France,2/20/2020,0,0,0
New Caledonia,France,2/20/2020,0,0,0
Reunion,France,2/20/2020,0,0,0
Saint Barthelemy,France,2/20/2020,0,0,0
St Martin,France,2/20/2020,0,0,0
Martinique,France,2/20/2020,0,0,0
,France,2/20/2020,12,1,4
,Gabon,2/20/2020,0,0,0
,Gambia,2/20/2020,0,0,0
,Georgia,2/20/2020,0,0,0
,Germany,2/20/2020,16,0,12
,Ghana,2/20/2020,0,0,0
,Greece,2/20/2020,0,0,0
,Guatemala,2/20/2020,0,0,0
,Guinea,2/20/2020,0,0,0
,Guyana,2/20/2020,0,0,0
,Haiti,2/20/2020,0,0,0
,Holy See,2/20/2020,0,0,0
,Honduras,2/20/2020,0,0,0
,Hungary,2/20/2020,0,0,0
,Iceland,2/20/2020,0,0,0
,India,2/20/2020,3,0,3
,Indonesia,2/20/2020,0,0,0
,Iran,2/20/2020,5,2,0
,Iraq,2/20/2020,0,0,0
,Ireland,2/20/2020,0,0,0
,Israel,2/20/2020,0,0,0
,Italy,2/20/2020,3,0,0
,Jamaica,2/20/2020,0,0,0
,Japan,2/20/2020,94,1,18
,Jordan,2/20/2020,0,0,0
,Kazakhstan,2/20/2020,0,0,0
,Kenya,2/20/2020,0,0,0
,South Korea,2/20/2020,104,1,16
,Kuwait,2/20/2020,0,0,0
,Kyrgyzstan,2/20/2020,0,0,0
,Latvia,2/20/2020,0,0,0
,Lebanon,2/20/2020,0,0,0
,Liberia,2/20/2020,0,0,0
,Liechtenstein,2/20/2020,0,0,0
,Lithuania,2/20/2020,0,0,0
,Luxembourg,2/20/2020,0,0,0
,Madagascar,2/20/2020,0,0,0
,Malaysia,2/20/2020,22,0,15
,Maldives,2/20/2020,0,0,0
,Malta,2/20/2020,0,0,0
,Mauritania,2/20/2020,0,0,0
,Mauritius,2/20/2020,0,0,0
,Mexico,2/20/2020,0,0,0
,Moldova,2/20/2020,0,0,0
,Monaco,2/20/2020,0,0,0
,Mongolia,2/20/2020,0,0,0
,Montenegro,2/20/2020,0,0,0
,Morocco,2/20/2020,0,0,0
,Namibia,2/20/2020,0,0,0
,Nepal,2/20/2020,1,0,1
Aruba,Netherlands,2/20/2020,0,0,0
Curacao,Netherlands,2/20/2020,0,0,0
Sint Maarten,Netherlands,2/20/2020,0,0,0
,Netherlands,2/20/2020,0,0,0
,New Zealand,2/20/2020,0,0,0
,Nicaragua,2/20/2020,0,0,0
,Niger,2/20/2020,0,0,0
,Nigeria,2/20/2020,0,0,0
,North Macedonia,2/20/2020,0,0,0
,Norway,2/20/2020,0,0,0
,Oman,2/20/2020,0,0,0
,Pakistan,2/20/2020,0,0,0
,Panama,2/20/2020,0,0,0
,Papua New Guinea,2/20/2020,0,0,0
,Paraguay,2/20/2020,0,0,0
,Peru,2/20/2020,0,0,0
,Philippines,2/20/2020,3,1,1
,Poland,2/20/2020,0,0,0
,Portugal,2/20/2020,0,0,0
,Qatar,2/20/2020,0,0,0
,Romania,2/20/2020,0,0,0
,Russia,2/20/2020,2,0,2
,Rwanda,2/20/2020,0,0,0
,Saint Lucia,2/20/2020,0,0,0
,Saint Vincent and the Grenadines,2/20/2020,0,0,0
,San Marino,2/20/2020,0,0,0
,Saudi Arabia,2/20/2020,0,0,0
,Senegal,2/20/2020,0,0,0
,Serbia,2/20/2020,0,0,0
,Seychelles,2/20/2020,0,0,0
,Singapore,2/20/2020,84,0,34
,Slovakia,2/20/2020,0,0,0
,Slovenia,2/20/2020,0,0,0
,Somalia,2/20/2020,0,0,0
,South Africa,2/20/2020,0,0,0
,Spain,2/20/2020,2,0,2
,Sri Lanka,2/20/2020,1,0,1
,Sudan,2/20/2020,0,0,0
,Suriname,2/20/2020,0,0,0
,Sweden,2/20/2020,1,0,0
,Switzerland,2/20/2020,0,0,0
,Taiwan*,2/20/2020,24,1,2
,Tanzania,2/20/2020,0,0,0
,Thailand,2/20/2020,35,0,15
,Togo,2/20/2020,0,0,0
,Trinidad and Tobago,2/20/2020,0,0,0
,Tunisia,2/20/2020,0,0,0
,Turkey,2/20/2020,0,0,0
,Uganda,2/20/2020,0,0,0
,Ukraine,2/20/2020,0,0,0
,United Arab Emirates,2/20/2020,9,0,4
Bermuda,United Kingdom,2/20/2020,0,0,0
Cayman Islands,United Kingdom,2/20/2020,0,0,0
Channel Islands,United Kingdom,2/20/2020,0,0,0
Gibraltar,United Kingdom,2/20/2020,0,0,0
Isle of Man,United Kingdom,2/20/2020,0,0,0
Montserrat,United Kingdom,2/20/2020,0,0,0
,United Kingdom,2/20/2020,9,0,8
,Uruguay,2/20/2020,0,0,0
,US,2/20/2020,13,0,3
,Uzbekistan,2/20/2020,0,0,0
,Venezuela,2/20/2020,0,0,0
,Vietnam,2/20/2020,16,0,7
,Zambia,2/20/2020,0,0,0
,Zimbabwe,2/20/2020,0,0,0
Diamond Princess,Canada,2/20/2020,0,0,0
,Dominica,2/20/2020,0,0,0
,Grenada,2/20/2020,0,0,0
,Mozambique,2/20/2020,0,0,0
,Syria,2/20/2020,0,0,0
,Timor-Leste,2/20/2020,0,0,0
,Belize,2/20/2020,0,0,0
,Laos,2/20/2020,0,0,0
,Libya,2/20/2020,0,0,0
,West Bank and Gaza,2/20/2020,0,0,0
,Guinea-Bissau,2/20/2020,0,0,0
,Mali,2/20/2020,0,0,0
,Saint Kitts and Nevis,2/20/2020,0,0,0
Northwest Territories,Canada,2/20/2020,0,0,0
Yukon,Canada,2/20/2020,0,0,0
,Kosovo,2/20/2020,0,0,0
,Burma,2/20/2020,0,0,0
Anguilla,United Kingdom,2/20/2020,0,0,0
British Virgin Islands,United Kingdom,2/20/2020,0,0,0
Turks and Caicos Islands,United Kingdom,2/20/2020,0,0,0
,MS Zaandam,2/20/2020,0,0,0
,Botswana,2/20/2020,0,0,0
,Burundi,2/20/2020,0,0,0
,Sierra Leone,2/20/2020,0,0,0
,Malawi,2/20/2020,0,0,0
Falkland Islands (Malvinas),United Kingdom,2/20/2020,0,0,0
Saint Pierre and Miquelon,France,2/20/2020,0,0,0
,South Sudan,2/20/2020,0,0,0
,Western Sahara,2/20/2020,0,0,0
,Sao Tome and Principe,2/20/2020,0,0,0
,Yemen,2/20/2020,0,0,0
,Comoros,2/20/2020,0,0,0
,Tajikistan,2/20/2020,0,0,0
,Afghanistan,2/21/2020,0,0,0
,Albania,2/21/2020,0,0,0
,Algeria,2/21/2020,0,0,0
,Andorra,2/21/2020,0,0,0
,Angola,2/21/2020,0,0,0
,Antigua and Barbuda,2/21/2020,0,0,0
,Argentina,2/21/2020,0,0,0
,Armenia,2/21/2020,0,0,0
Australian Capital Territory,Australia,2/21/2020,0,0,0
New South Wales,Australia,2/21/2020,4,0,4
Northern Territory,Australia,2/21/2020,0,0,0
Queensland,Australia,2/21/2020,5,0,1
South Australia,Australia,2/21/2020,2,0,2
Tasmania,Australia,2/21/2020,0,0,0
Victoria,Australia,2/21/2020,4,0,4
Western Australia,Australia,2/21/2020,0,0,0
,Austria,2/21/2020,0,0,0
,Azerbaijan,2/21/2020,0,0,0
,Bahamas,2/21/2020,0,0,0
,Bahrain,2/21/2020,0,0,0
,Bangladesh,2/21/2020,0,0,0
,Barbados,2/21/2020,0,0,0
,Belarus,2/21/2020,0,0,0
,Belgium,2/21/2020,1,0,1
,Benin,2/21/2020,0,0,0
